,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
767,ORISSA,2001,0.4,1.4,32.3,28.7,71.0,336.1,584.2,380.9,132.0,86.8,18.7,0.0,1672.5,1.8,132.0,1433.2,105.6
768,ORISSA,2002,11.7,0.2,13.1,25.1,67.5,182.4,170.2,371.2,206.5,47.1,7.8,0.0,1102.8,11.9,105.7,930.2,54.9
769,ORISSA,2003,0.1,16.2,21.6,24.7,22.6,178.9,367.5,425.1,264.3,287.4,11.0,28.8,1648.2,16.3,68.9,1235.7,327.3
770,ORISSA,2004,6.8,8.0,6.4,49.2,29.7,216.4,328.0,346.4,148.1,149.6,1.8,0.0,1290.4,14.8,85.3,1038.9,151.4
771,ORISSA,2005,29.4,4.0,24.3,20.9,44.9,199.4,410.3,201.0,342.8,206.9,12.4,7.1,1503.4,33.4,90.1,1153.5,226.4
772,ORISSA,2006,0.2,0.0,29.9,25.0,105.6,175.2,454.0,624.9,254.7,26.4,21.0,0.0,1716.9,0.2,160.5,1508.8,47.4
773,ORISSA,2007,0.7,32.5,8.0,21.0,62.8,321.0,285.1,420.6,401.7,66.4,14.0,0.0,1633.8,33.2,91.8,1428.4,80.4
774,ORISSA,2008,27.5,10.4,17.5,28.2,37.4,343.5,306.4,388.3,355.0,22.1,2.7,0.0,1538.9,37.9,83.1,1393.2,24.8
775,ORISSA,2009,1.9,0.5,2.7,1.1,68.2,87.3,586.0,286.9,162.5,105.8,27.3,0.1,1330.3,2.4,72.0,1122.7,133.2
776,ORISSA,2010,8.8,1.2,5.6,7.8,93.0,146.4,304.9,282.7,236.0,133.0,35.6,37.2,1291.9,9.9,106.4,969.9,205.7
777,ORISSA,2011,3.7,16.2,4.9,58.2,75.6,210.1,199.6,358.6,398.7,20.2,0.1,0.4,1346.2,19.8,138.7,1167.0,20.7
778,ORISSA,2012,50.8,3.6,0.9,34.8,21.3,169.6,324.3,417.0,242.4,66.0,72.1,3.1,1405.9,54.4,57.0,1153.3,141.3
779,ORISSA,2013,3.3,7.8,2.1,53.6,57.7,272.6,380.0,254.9,208.1,391.0,1.2,0.0,1632.4,11.2,113.4,1115.6,392.2
780,ORISSA,2014,0.0,17.6,25.1,11.7,111.9,92.2,496.2,386.3,281.1,111.8,2.2,0.9,1536.9,17.7,148.7,1255.7,114.8
781,ORISSA,2015,15.1,3.3,10.5,67.6,32.6,238.6,294.8,264.0,237.0,24.7,6.2,15.6,1210.1,18.4,110.7,1034.5,46.5
